Currency,Date,JDate,Weekday,Open,High,Low,Close
دلار,1982-10-21,1361-07-29,پنج‌شنبه,350.0,350.0,350.0,350.0
دلار,1982-10-23,1361-08-01,شنبه,350.0,350.0,350.0,350.0
دلار,1982-10-24,1361-08-02,یک‌شنبه,350.0,350.0,350.0,350.0
دلار,1982-10-25,1361-08-03,دوشنبه,350.0,350.0,350.0,350.0
دلار,1982-10-26,1361-08-04,سه‌شنبه,350.0,350.0,350.0,350.0
دلار,1982-10-27,1361-08-05,چهارشنبه,350.0,350.0,350.0,350.0
دلار,1982-10-28,1361-08-06,پنج‌شنبه,350.0,350.0,350.0,350.0
دلار,1982-10-30,1361-08-08,شنبه,350.0,350.0,350.0,350.0
دلار,1982-10-31,1361-08-09,یک‌شنبه,350.0,350.0,350.0,350.0
دلار,1982-11-01,1361-08-10,دوشنبه,350.0,350.0,350.0,350.0
دلار,1982-11-02,1361-08-11,سه‌شنبه,350.0,350.0,350.0,350.0
دلار,1982-11-03,1361-08-12,چهارشنبه,350.0,350.0,350.0,350.0
دلار,1982-11-04,1361-08-13,پنج‌شنبه,350.0,350.0,350.0,350.0
دلار,1982-11-06,1361-08-15,شنبه,350.0,350.0,350.0,350.0
دلار,1982-11-07,1361-08-16,یک‌شنبه,350.0,350.0,350.0,350.0
دلار,1982-11-08,1361-08-17,دوشنبه,350.0,350.0,350.0,350.0
دلار,1982-11-09,1361-08-18,سه‌شنبه,350.0,350.0,350.0,350.0
دلار,1982-11-10,1361-08-19,چهارشنبه,350.0,350.0,350.0,350.0
دلار,1982-11-11,1361-08-20,پنج‌شنبه,350.0,350.0,350.0,350.0
دلار,1982-11-13,1361-08-22,شنبه,350.0,350.0,350.0,350.0
دلار,1982-11-14,1361-08-23,یک‌شنبه,350.0,350.0,350.0,350.0
دلار,1982-11-15,1361-08-24,دوشنبه,350.0,350.0,350.0,350.0
دلار,1982-11-16,1361-08-25,سه‌شنبه,350.0,350.0,350.0,350.0
دلار,1982-11-17,1361-08-26,چهارشنبه,350.0,350.0,350.0,350.0
دلار,1982-11-18,1361-08-27,پنج‌شنبه,350.0,350.0,350.0,350.0
دلار,1982-11-20,1361-08-29,شنبه,350.0,350.0,350.0,350.0
دلار,1982-11-21,1361-08-30,یک‌شنبه,350.0,350.0,350.0,350.0
دلار,1982-11-22,1361-09-01,دوشنبه,350.0,350.0,350.0,350.0
دلار,1982-11-23,1361-09-02,سه‌شنبه,350.0,350.0,350.0,350.0
دلار,1982-11-24,1361-09-03,چهارشنبه,350.0,350.0,350.0,350.0
دلار,1982-11-25,1361-09-04,پنج‌شنبه,350.0,350.0,350.0,350.0
دلار,1982-11-27,1361-09-06,شنبه,350.0,350.0,350.0,350.0
دلار,1982-11-28,1361-09-07,یک‌شنبه,350.0,350.0,350.0,350.0
دلار,1982-11-29,1361-09-08,دوشنبه,350.0,350.0,350.0,350.0
دلار,1982-11-30,1361-09-09,سه‌شنبه,350.0,350.0,350.0,350.0
دلار,1982-12-01,1361-09-10,چهارشنبه,350.0,350.0,350.0,350.0
دلار,1982-12-02,1361-09-11,پنج‌شنبه,350.0,350.0,350.0,350.0
دلار,1982-12-04,1361-09-13,شنبه,350.0,350.0,350.0,350.0
دلار,1982-12-05,1361-09-14,یک‌شنبه,350.0,350.0,350.0,350.0
دلار,1982-12-06,1361-09-15,دوشنبه,350.0,350.0,350.0,350.0
دلار,1982-12-07,1361-09-16,سه‌شنبه,350.0,350.0,350.0,350.0
دلار,1982-12-08,1361-09-17,چهارشنبه,350.0,350.0,350.0,350.0
دلار,1982-12-09,1361-09-18,پنج‌شنبه,350.0,350.0,350.0,350.0
دلار,1982-12-11,1361-09-20,شنبه,350.0,350.0,350.0,350.0
دلار,1982-12-12,1361-09-21,یک‌شنبه,350.0,350.0,350.0,350.0
دلار,1982-12-13,1361-09-22,دوشنبه,350.0,350.0,350.0,350.0
دلار,1982-12-14,1361-09-23,سه‌شنبه,350.0,350.0,350.0,350.0
دلار,1982-12-15,1361-09-24,چهارشنبه,350.0,350.0,350.0,350.0
دلار,1982-12-16,1361-09-25,پنج‌شنبه,350.0,350.0,350.0,350.0
دلار,1982-12-18,1361-09-27,شنبه,350.0,350.0,350.0,350.0
دلار,1982-12-19,1361-09-28,یک‌شنبه,350.0,350.0,350.0,350.0
دلار,1982-12-20,1361-09-29,دوشنبه,350.0,350.0,350.0,350.0
دلار,1982-12-21,1361-09-30,سه‌شنبه,350.0,350.0,350.0,350.0
دلار,1982-12-22,1361-10-01,چهارشنبه,350.0,350.0,350.0,350.0
دلار,1982-12-23,1361-10-02,پنج‌شنبه,350.0,350.0,350.0,350.0
دلار,1982-12-25,1361-10-04,شنبه,350.0,350.0,350.0,350.0
دلار,1982-12-26,1361-10-05,یک‌شنبه,350.0,350.0,350.0,350.0
دلار,1982-12-27,1361-10-06,دوشنبه,350.0,350.0,350.0,350.0
دلار,1982-12-28,1361-10-07,سه‌شنبه,350.0,350.0,350.0,350.0
دلار,1982-12-29,1361-10-08,چهارشنبه,350.0,350.0,350.0,350.0
دلار,1982-12-30,1361-10-09,پنج‌شنبه,350.0,350.0,350.0,350.0
دلار,1983-01-01,1361-10-11,شنبه,350.0,350.0,350.0,350.0
دلار,1983-01-02,1361-10-12,یک‌شنبه,350.0,350.0,350.0,350.0
دلار,1983-01-03,1361-10-13,دوشنبه,350.0,350.0,350.0,350.0
دلار,1983-01-04,1361-10-14,سه‌شنبه,350.0,350.0,350.0,350.0
دلار,1983-01-05,1361-10-15,چهارشنبه,350.0,350.0,350.0,350.0
دلار,1983-01-06,1361-10-16,پنج‌شنبه,350.0,350.0,350.0,350.0
دلار,1983-01-08,1361-10-18,شنبه,350.0,350.0,350.0,350.0
دلار,1983-01-09,1361-10-19,یک‌شنبه,350.0,350.0,350.0,350.0
دلار,1983-01-10,1361-10-20,دوشنبه,350.0,350.0,350.0,350.0
دلار,1983-01-11,1361-10-21,سه‌شنبه,350.0,350.0,350.0,350.0
دلار,1983-01-12,1361-10-22,چهارشنبه,350.0,350.0,350.0,350.0
دلار,1983-01-13,1361-10-23,پنج‌شنبه,350.0,350.0,350.0,350.0
دلار,1983-01-15,1361-10-25,شنبه,350.0,350.0,350.0,350.0
دلار,1983-01-16,1361-10-26,یک‌شنبه,350.0,350.0,350.0,350.0
دلار,1983-01-17,1361-10-27,دوشنبه,350.0,350.0,350.0,350.0
دلار,1983-01-18,1361-10-28,سه‌شنبه,350.0,350.0,350.0,350.0
دلار,1983-01-19,1361-10-29,چهارشنبه,350.0,350.0,350.0,350.0
دلار,1983-01-20,1361-10-30,پنج‌شنبه,350.0,350.0,350.0,350.0
دلار,1983-01-22,1361-11-02,شنبه,350.0,350.0,350.0,350.0
دلار,1983-01-23,1361-11-03,یک‌شنبه,350.0,350.0,350.0,350.0
دلار,1983-01-24,1361-11-04,دوشنبه,350.0,350.0,350.0,350.0
دلار,1983-01-25,1361-11-05,سه‌شنبه,350.0,350.0,350.0,350.0
دلار,1983-01-26,1361-11-06,چهارشنبه,350.0,350.0,350.0,350.0
دلار,1983-01-27,1361-11-07,پنج‌شنبه,350.0,350.0,350.0,350.0
دلار,1983-01-29,1361-11-09,شنبه,350.0,350.0,350.0,350.0
دلار,1983-01-30,1361-11-10,یک‌شنبه,350.0,350.0,350.0,350.0
دلار,1983-01-31,1361-11-11,دوشنبه,350.0,350.0,350.0,350.0
دلار,1983-02-01,1361-11-12,سه‌شنبه,350.0,350.0,350.0,350.0
دلار,1983-02-02,1361-11-13,چهارشنبه,350.0,350.0,350.0,350.0
دلار,1983-02-03,1361-11-14,پنج‌شنبه,350.0,350.0,350.0,350.0
دلار,1983-02-05,1361-11-16,شنبه,350.0,350.0,350.0,350.0
دلار,1983-02-06,1361-11-17,یک‌شنبه,350.0,350.0,350.0,350.0
دلار,1983-02-07,1361-11-18,دوشنبه,350.0,350.0,350.0,350.0
دلار,1983-02-08,1361-11-19,سه‌شنبه,350.0,350.0,350.0,350.0
دلار,1983-02-09,1361-11-20,چهارشنبه,350.0,350.0,350.0,350.0
دلار,1983-02-10,1361-11-21,پنج‌شنبه,350.0,350.0,350.0,350.0
دلار,1983-02-12,1361-11-23,شنبه,350.0,350.0,350.0,350.0
دلار,1983-02-13,1361-11-24,یک‌شنبه,350.0,350.0,350.0,350.0
دلار,1983-02-14,1361-11-25,دوشنبه,350.0,350.0,350.0,350.0
دلار,1983-02-15,1361-11-26,سه‌شنبه,350.0,350.0,350.0,350.0
دلار,1983-02-16,1361-11-27,چهارشنبه,350.0,350.0,350.0,350.0
دلار,1983-02-17,1361-11-28,پنج‌شنبه,350.0,350.0,350.0,350.0
دلار,1983-02-19,1361-11-30,شنبه,350.0,350.0,350.0,350.0
دلار,1983-02-20,1361-12-01,یک‌شنبه,350.0,350.0,350.0,350.0
دلار,1983-02-21,1361-12-02,دوشنبه,350.0,350.0,350.0,350.0
دلار,1983-02-22,1361-12-03,سه‌شنبه,350.0,350.0,350.0,350.0
دلار,1983-02-23,1361-12-04,چهارشنبه,350.0,350.0,350.0,350.0
دلار,1983-02-24,1361-12-05,پنج‌شنبه,350.0,350.0,350.0,350.0
دلار,1983-02-26,1361-12-07,شنبه,350.0,350.0,350.0,350.0
دلار,1983-02-27,1361-12-08,یک‌شنبه,350.0,350.0,350.0,350.0
دلار,1983-02-28,1361-12-09,دوشنبه,350.0,350.0,350.0,350.0
دلار,1983-03-01,1361-12-10,سه‌شنبه,350.0,350.0,350.0,350.0
دلار,1983-03-02,1361-12-11,چهارشنبه,350.0,350.0,350.0,350.0
دلار,1983-03-03,1361-12-12,پنج‌شنبه,350.0,350.0,350.0,350.0
دلار,1983-03-05,1361-12-14,شنبه,350.0,350.0,350.0,350.0
دلار,1983-03-06,1361-12-15,یک‌شنبه,350.0,350.0,350.0,350.0
دلار,1983-03-07,1361-12-16,دوشنبه,350.0,350.0,350.0,350.0
دلار,1983-03-08,1361-12-17,سه‌شنبه,350.0,350.0,350.0,350.0
دلار,1983-03-09,1361-12-18,چهارشنبه,350.0,350.0,350.0,350.0
دلار,1983-03-10,1361-12-19,پنج‌شنبه,350.0,350.0,350.0,350.0
دلار,1983-03-12,1361-12-21,شنبه,350.0,350.0,350.0,350.0
دلار,1983-03-13,1361-12-22,یک‌شنبه,350.0,350.0,350.0,350.0
دلار,1983-03-14,1361-12-23,دوشنبه,350.0,350.0,350.0,350.0
دلار,1983-03-15,1361-12-24,سه‌شنبه,350.0,350.0,350.0,350.0
دلار,1983-03-16,1361-12-25,چهارشنبه,350.0,350.0,350.0,350.0
دلار,1983-03-17,1361-12-26,پنج‌شنبه,350.0,350.0,350.0,350.0
دلار,1983-03-19,1361-12-28,شنبه,350.0,350.0,350.0,350.0
دلار,1983-03-20,1361-12-29,یک‌شنبه,350.0,350.0,350.0,350.0
دلار,1983-03-21,1362-01-01,دوشنبه,450.0,450.0,450.0,450.0
دلار,1983-03-22,1362-01-02,سه‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-03-23,1362-01-03,چهارشنبه,450.0,450.0,450.0,450.0
دلار,1983-03-24,1362-01-04,پنج‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-03-26,1362-01-06,شنبه,450.0,450.0,450.0,450.0
دلار,1983-03-27,1362-01-07,یک‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-03-28,1362-01-08,دوشنبه,450.0,450.0,450.0,450.0
دلار,1983-03-29,1362-01-09,سه‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-03-30,1362-01-10,چهارشنبه,450.0,450.0,450.0,450.0
دلار,1983-03-31,1362-01-11,پنج‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-04-02,1362-01-13,شنبه,450.0,450.0,450.0,450.0
دلار,1983-04-03,1362-01-14,یک‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-04-04,1362-01-15,دوشنبه,450.0,450.0,450.0,450.0
دلار,1983-04-05,1362-01-16,سه‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-04-06,1362-01-17,چهارشنبه,450.0,450.0,450.0,450.0
دلار,1983-04-07,1362-01-18,پنج‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-04-09,1362-01-20,شنبه,450.0,450.0,450.0,450.0
دلار,1983-04-10,1362-01-21,یک‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-04-11,1362-01-22,دوشنبه,450.0,450.0,450.0,450.0
دلار,1983-04-12,1362-01-23,سه‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-04-13,1362-01-24,چهارشنبه,450.0,450.0,450.0,450.0
دلار,1983-04-14,1362-01-25,پنج‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-04-16,1362-01-27,شنبه,450.0,450.0,450.0,450.0
دلار,1983-04-17,1362-01-28,یک‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-04-18,1362-01-29,دوشنبه,450.0,450.0,450.0,450.0
دلار,1983-04-19,1362-01-30,سه‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-04-20,1362-01-31,چهارشنبه,450.0,450.0,450.0,450.0
دلار,1983-04-21,1362-02-01,پنج‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-04-23,1362-02-03,شنبه,450.0,450.0,450.0,450.0
دلار,1983-04-24,1362-02-04,یک‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-04-25,1362-02-05,دوشنبه,450.0,450.0,450.0,450.0
دلار,1983-04-26,1362-02-06,سه‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-04-27,1362-02-07,چهارشنبه,450.0,450.0,450.0,450.0
دلار,1983-04-28,1362-02-08,پنج‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-04-30,1362-02-10,شنبه,450.0,450.0,450.0,450.0
دلار,1983-05-01,1362-02-11,یک‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-05-02,1362-02-12,دوشنبه,450.0,450.0,450.0,450.0
دلار,1983-05-03,1362-02-13,سه‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-05-04,1362-02-14,چهارشنبه,450.0,450.0,450.0,450.0
دلار,1983-05-05,1362-02-15,پنج‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-05-07,1362-02-17,شنبه,450.0,450.0,450.0,450.0
دلار,1983-05-08,1362-02-18,یک‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-05-09,1362-02-19,دوشنبه,450.0,450.0,450.0,450.0
دلار,1983-05-10,1362-02-20,سه‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-05-11,1362-02-21,چهارشنبه,450.0,450.0,450.0,450.0
دلار,1983-05-12,1362-02-22,پنج‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-05-14,1362-02-24,شنبه,450.0,450.0,450.0,450.0
دلار,1983-05-15,1362-02-25,یک‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-05-16,1362-02-26,دوشنبه,450.0,450.0,450.0,450.0
دلار,1983-05-17,1362-02-27,سه‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-05-18,1362-02-28,چهارشنبه,450.0,450.0,450.0,450.0
دلار,1983-05-19,1362-02-29,پنج‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-05-21,1362-02-31,شنبه,450.0,450.0,450.0,450.0
دلار,1983-05-22,1362-03-01,یک‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-05-23,1362-03-02,دوشنبه,450.0,450.0,450.0,450.0
دلار,1983-05-24,1362-03-03,سه‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-05-25,1362-03-04,چهارشنبه,450.0,450.0,450.0,450.0
دلار,1983-05-26,1362-03-05,پنج‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-05-28,1362-03-07,شنبه,450.0,450.0,450.0,450.0
دلار,1983-05-29,1362-03-08,یک‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-05-30,1362-03-09,دوشنبه,450.0,450.0,450.0,450.0
دلار,1983-05-31,1362-03-10,سه‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-06-01,1362-03-11,چهارشنبه,450.0,450.0,450.0,450.0
دلار,1983-06-02,1362-03-12,پنج‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-06-04,1362-03-14,شنبه,450.0,450.0,450.0,450.0
دلار,1983-06-05,1362-03-15,یک‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-06-06,1362-03-16,دوشنبه,450.0,450.0,450.0,450.0
دلار,1983-06-07,1362-03-17,سه‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-06-08,1362-03-18,چهارشنبه,450.0,450.0,450.0,450.0
دلار,1983-06-09,1362-03-19,پنج‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-06-11,1362-03-21,شنبه,450.0,450.0,450.0,450.0
دلار,1983-06-12,1362-03-22,یک‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-06-13,1362-03-23,دوشنبه,450.0,450.0,450.0,450.0
دلار,1983-06-14,1362-03-24,سه‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-06-15,1362-03-25,چهارشنبه,450.0,450.0,450.0,450.0
دلار,1983-06-16,1362-03-26,پنج‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-06-18,1362-03-28,شنبه,450.0,450.0,450.0,450.0
دلار,1983-06-19,1362-03-29,یک‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-06-20,1362-03-30,دوشنبه,450.0,450.0,450.0,450.0
دلار,1983-06-21,1362-03-31,سه‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-06-22,1362-04-01,چهارشنبه,450.0,450.0,450.0,450.0
دلار,1983-06-23,1362-04-02,پنج‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-06-25,1362-04-04,شنبه,450.0,450.0,450.0,450.0
دلار,1983-06-26,1362-04-05,یک‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-06-27,1362-04-06,دوشنبه,450.0,450.0,450.0,450.0
دلار,1983-06-28,1362-04-07,سه‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-06-29,1362-04-08,چهارشنبه,450.0,450.0,450.0,450.0
دلار,1983-06-30,1362-04-09,پنج‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-07-02,1362-04-11,شنبه,450.0,450.0,450.0,450.0
دلار,1983-07-03,1362-04-12,یک‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-07-04,1362-04-13,دوشنبه,450.0,450.0,450.0,450.0
دلار,1983-07-05,1362-04-14,سه‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-07-06,1362-04-15,چهارشنبه,450.0,450.0,450.0,450.0
دلار,1983-07-07,1362-04-16,پنج‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-07-09,1362-04-18,شنبه,450.0,450.0,450.0,450.0
دلار,1983-07-10,1362-04-19,یک‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-07-11,1362-04-20,دوشنبه,450.0,450.0,450.0,450.0
دلار,1983-07-12,1362-04-21,سه‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-07-13,1362-04-22,چهارشنبه,450.0,450.0,450.0,450.0
دلار,1983-07-14,1362-04-23,پنج‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-07-16,1362-04-25,شنبه,450.0,450.0,450.0,450.0
دلار,1983-07-17,1362-04-26,یک‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-07-18,1362-04-27,دوشنبه,450.0,450.0,450.0,450.0
دلار,1983-07-19,1362-04-28,سه‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-07-20,1362-04-29,چهارشنبه,450.0,450.0,450.0,450.0
دلار,1983-07-21,1362-04-30,پنج‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-07-23,1362-05-01,شنبه,450.0,450.0,450.0,450.0
دلار,1983-07-24,1362-05-02,یک‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-07-25,1362-05-03,دوشنبه,450.0,450.0,450.0,450.0
دلار,1983-07-26,1362-05-04,سه‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-07-27,1362-05-05,چهارشنبه,450.0,450.0,450.0,450.0
دلار,1983-07-28,1362-05-06,پنج‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-07-30,1362-05-08,شنبه,450.0,450.0,450.0,450.0
دلار,1983-07-31,1362-05-09,یک‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-08-01,1362-05-10,دوشنبه,450.0,450.0,450.0,450.0
دلار,1983-08-02,1362-05-11,سه‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-08-03,1362-05-12,چهارشنبه,450.0,450.0,450.0,450.0
دلار,1983-08-04,1362-05-13,پنج‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-08-06,1362-05-15,شنبه,450.0,450.0,450.0,450.0
دلار,1983-08-07,1362-05-16,یک‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-08-08,1362-05-17,دوشنبه,450.0,450.0,450.0,450.0
دلار,1983-08-09,1362-05-18,سه‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-08-10,1362-05-19,چهارشنبه,450.0,450.0,450.0,450.0
دلار,1983-08-11,1362-05-20,پنج‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-08-13,1362-05-22,شنبه,450.0,450.0,450.0,450.0
دلار,1983-08-14,1362-05-23,یک‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-08-15,1362-05-24,دوشنبه,450.0,450.0,450.0,450.0
دلار,1983-08-16,1362-05-25,سه‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-08-17,1362-05-26,چهارشنبه,450.0,450.0,450.0,450.0
دلار,1983-08-18,1362-05-27,پنج‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-08-20,1362-05-29,شنبه,450.0,450.0,450.0,450.0
دلار,1983-08-21,1362-05-30,یک‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-08-22,1362-05-31,دوشنبه,450.0,450.0,450.0,450.0
دلار,1983-08-23,1362-06-01,سه‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-08-24,1362-06-02,چهارشنبه,450.0,450.0,450.0,450.0
دلار,1983-08-25,1362-06-03,پنج‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-08-27,1362-06-05,شنبه,450.0,450.0,450.0,450.0
دلار,1983-08-28,1362-06-06,یک‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-08-29,1362-06-07,دوشنبه,450.0,450.0,450.0,450.0
دلار,1983-08-30,1362-06-08,سه‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-08-31,1362-06-09,چهارشنبه,450.0,450.0,450.0,450.0
دلار,1983-09-01,1362-06-10,پنج‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-09-03,1362-06-12,شنبه,450.0,450.0,450.0,450.0
دلار,1983-09-04,1362-06-13,یک‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-09-05,1362-06-14,دوشنبه,450.0,450.0,450.0,450.0
دلار,1983-09-06,1362-06-15,سه‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-09-07,1362-06-16,چهارشنبه,450.0,450.0,450.0,450.0
دلار,1983-09-08,1362-06-17,پنج‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-09-10,1362-06-19,شنبه,450.0,450.0,450.0,450.0
دلار,1983-09-11,1362-06-20,یک‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-09-12,1362-06-21,دوشنبه,450.0,450.0,450.0,450.0
دلار,1983-09-13,1362-06-22,سه‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-09-14,1362-06-23,چهارشنبه,450.0,450.0,450.0,450.0
دلار,1983-09-15,1362-06-24,پنج‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-09-17,1362-06-26,شنبه,450.0,450.0,450.0,450.0
دلار,1983-09-18,1362-06-27,یک‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-09-19,1362-06-28,دوشنبه,450.0,450.0,450.0,450.0
دلار,1983-09-20,1362-06-29,سه‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-09-21,1362-06-30,چهارشنبه,450.0,450.0,450.0,450.0
دلار,1983-09-22,1362-06-31,پنج‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-09-24,1362-07-02,شنبه,450.0,450.0,450.0,450.0
دلار,1983-09-25,1362-07-03,یک‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-09-26,1362-07-04,دوشنبه,450.0,450.0,450.0,450.0
دلار,1983-09-27,1362-07-05,سه‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-09-28,1362-07-06,چهارشنبه,450.0,450.0,450.0,450.0
دلار,1983-09-29,1362-07-07,پنج‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-10-01,1362-07-09,شنبه,450.0,450.0,450.0,450.0
دلار,1983-10-02,1362-07-10,یک‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-10-03,1362-07-11,دوشنبه,450.0,450.0,450.0,450.0
دلار,1983-10-04,1362-07-12,سه‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-10-05,1362-07-13,چهارشنبه,450.0,450.0,450.0,450.0
دلار,1983-10-06,1362-07-14,پنج‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-10-08,1362-07-16,شنبه,450.0,450.0,450.0,450.0
دلار,1983-10-09,1362-07-17,یک‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-10-10,1362-07-18,دوشنبه,450.0,450.0,450.0,450.0
دلار,1983-10-11,1362-07-19,سه‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-10-12,1362-07-20,چهارشنبه,450.0,450.0,450.0,450.0
دلار,1983-10-13,1362-07-21,پنج‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-10-15,1362-07-23,شنبه,450.0,450.0,450.0,450.0
دلار,1983-10-16,1362-07-24,یک‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-10-17,1362-07-25,دوشنبه,450.0,450.0,450.0,450.0
دلار,1983-10-18,1362-07-26,سه‌شنبه,450.0,450.0,450.0,450.0
دلار,1983-10-19,1362-07-27,چهارشنبه,450.0,450.0,450.0,450.0
